classes,conf,x1,y1,x2,y2,fps
car,0.43515205,1522,262,1577,306,1292
car,0.8085017,0,524,158,631,1293
car,0.63305783,1552,315,1622,364,1293
car,0.6150689,553,428,699,491,1293
car,0.5692663,1311,297,1384,353,1293
car,0.56637955,1651,240,1697,280,1293
truck,0.5452738,1324,440,1547,653,1293
car,0.45660973,1372,275,1439,351,1293
bus,0.45000577,1325,440,1543,654,1293
car,0.8078494,1,525,135,644,1294
car,0.6554556,1315,294,1385,349,1294
car,0.6477771,1553,316,1621,361,1294
car,0.560493,544,435,686,491,1294
car,0.5104351,1650,239,1698,278,1294
truck,0.50340986,1332,434,1548,647,1294
bus,0.49550295,1330,436,1544,652,1294
car,0.6602957,1552,312,1625,361,1295
car,0.6244178,0,534,111,654,1295
car,0.62345004,1318,295,1389,349,1295
truck,0.56129813,1345,430,1549,646,1295
car,0.55389404,1648,239,1697,280,1295
car,0.44260192,530,442,650,496,1295
car,0.40404844,1527,260,1581,302,1295
truck,0.40130615,0,529,112,659,1295
car,0.68424225,1553,314,1624,358,1296
truck,0.6335263,1347,426,1551,639,1296
car,0.5637238,1651,236,1697,277,1296
car,0.56259274,0,545,85,658,1296
car,0.4116478,1320,291,1389,348,1296
truck,0.66547203,1348,429,1556,631,1297
car,0.55131865,1554,311,1626,356,1297
car,0.5355835,1651,237,1697,276,1297
car,0.48348808,0,549,60,658,1297
car,0.44167614,1322,290,1392,349,1297
bus,0.60039926,1349,425,1558,629,1298
car,0.59810877,1326,292,1395,345,1298
truck,0.56045175,1349,427,1556,631,1298
car,0.52484083,1558,309,1628,355,1298
car,0.5204067,1653,238,1698,275,1298
truck,0.44799805,989,231,1084,326,1298
car,0.4260943,487,450,615,509,1298
car,0.6703377,1557,307,1626,355,1299
car,0.65117645,1327,292,1396,345,1299
truck,0.63851666,1358,423,1555,622,1299
truck,0.5011339,987,231,1083,328,1299
bus,0.48671675,1354,420,1557,623,1299
car,0.456419,1533,259,1587,301,1299
car,0.4012525,475,453,612,518,1299
truck,0.62131166,1361,421,1561,615,1300
car,0.5553365,1334,292,1396,343,1300
car,0.5098343,1561,309,1628,354,1300
car,0.50547624,459,457,612,517,1300
car,0.48637772,1654,238,1697,275,1300
car,0.41071558,1534,254,1592,303,1300
car,0.59726906,1334,291,1404,343,1301
car,0.58624387,1564,307,1631,352,1301
truck,0.55957174,1364,419,1564,611,1301
car,0.5595398,1654,238,1697,273,1301
truck,0.5286102,977,231,1073,332,1301
car,0.6353359,1562,302,1630,350,1302
car,0.6211436,1340,291,1402,341,1302
car,0.5504322,1653,238,1698,273,1302
bus,0.44908524,1368,412,1562,606,1302
truck,0.4384575,1371,410,1564,609,1302
car,0.6586015,1563,306,1632,349,1303
bus,0.6343944,1372,411,1563,603,1303
car,0.5709286,1341,288,1407,339,1303
car,0.55389404,1653,236,1698,274,1303
car,0.5184288,413,470,574,541,1303
car,0.44155216,1440,251,1498,315,1303
car,0.683733,1563,302,1632,349,1304
car,0.6766319,1341,290,1406,338,1304
bus,0.6229491,1376,406,1565,597,1304
car,0.52648115,1653,235,1698,272,1304
truck,0.51749516,1380,409,1567,597,1304
bus,0.6663394,1385,404,1567,594,1305
car,0.65457344,1563,303,1638,348,1305
car,0.5611863,379,478,547,551,1305
car,0.5541196,1654,236,1697,270,1305
car,0.52158356,1345,285,1408,336,1305
car,0.4235834,1539,260,1587,297,1305
truck,0.4152031,1383,406,1569,593,1305
car,0.6720042,1565,302,1636,346,1306
car,0.55868626,1346,284,1410,334,1306
car,0.5544863,1653,236,1698,270,1306
truck,0.5187931,1385,404,1570,589,1306
truck,0.49918056,956,235,1054,338,1306
bus,0.4907155,1382,401,1570,593,1306
truck,0.62813234,1391,403,1570,587,1307
car,0.6033068,1654,233,1697,270,1307
car,0.5844176,1567,298,1637,345,1307
bus,0.53875065,1387,400,1569,591,1307
car,0.5323849,1348,284,1412,332,1307
car,0.49871063,1542,252,1590,293,1307
truck,0.48905897,951,236,1050,338,1307
car,0.41564608,346,488,520,557,1307
truck,0.6587148,1393,400,1573,584,1308
car,0.6445477,1567,299,1637,344,1308
car,0.59573984,1654,231,1697,270,1308
truck,0.57062817,946,237,1048,338,1308
car,0.44245672,1350,283,1413,329,1308
car,0.41339064,1542,250,1593,293,1308
car,0.6830902,1569,297,1638,342,1309
truck,0.54813194,1397,395,1576,577,1309
car,0.53972125,1352,283,1417,332,1309
car,0.53793955,1654,235,1700,269,1309
truck,0.46294975,938,235,1042,339,1309
bus,0.45912337,938,232,1042,341,1309
car,0.44713974,1544,252,1591,293,1309
car,0.6225836,1576,296,1637,340,1310
truck,0.5877743,1400,394,1578,571,1310
car,0.5815327,1654,232,1700,269,1310
car,0.52504444,1353,277,1422,331,1310
car,0.4980054,293,501,461,575,1310
car,0.44013977,1543,251,1592,293,1310
car,0.4181986,1451,245,1502,290,1310
truck,0.40849948,937,236,1041,338,1310
car,0.67592096,1578,292,1638,337,1311
truck,0.54137707,1399,392,1579,564,1311
car,0.52475667,1653,232,1698,270,1311
car,0.5167773,1354,281,1419,328,1311
car,0.47626138,277,504,449,584,1311
bus,0.46734667,1403,389,1579,566,1311
car,0.4039861,1455,245,1503,279,1311
car,0.58812714,1575,292,1638,336,1312
truck,0.54411316,1402,388,1580,563,1312
car,0.473917,1360,279,1425,329,1312
car,0.463696,1654,230,1700,271,1312
bus,0.4617145,1405,384,1580,564,1312
car,0.70325947,1577,291,1639,335,1313
truck,0.56590366,1408,388,1583,555,1313
car,0.43445253,1360,277,1425,327,1313
car,0.42935836,1651,232,1700,271,1313
truck,0.42476487,919,236,1022,345,1313
car,0.6444073,1577,289,1639,334,1314
truck,0.5758581,1410,387,1584,556,1314
truck,0.5549793,913,237,1021,348,1314
bus,0.5309169,1408,384,1584,556,1314
car,0.5246515,208,521,402,602,1314
car,0.45744896,1363,276,1427,328,1314
car,0.7515335,1578,292,1641,333,1315
bus,0.57002544,1412,381,1590,553,1315
truck,0.54288435,910,239,1015,350,1315
car,0.51267385,1365,277,1427,326,1315
truck,0.48817444,1414,384,1589,553,1315
car,0.71261644,1583,291,1642,332,1316
bus,0.69282913,1418,379,1591,550,1316
truck,0.58695316,903,240,1011,353,1316
car,0.5566406,1366,277,1433,325,1316
car,0.4789114,1548,244,1599,284,1316
truck,0.43380642,1419,380,1590,550,1316
car,0.40839636,1662,232,1704,268,1316
bus,0.72603464,1426,377,1594,545,1317
car,0.5844176,1582,291,1646,331,1317
car,0.57077384,1366,276,1432,322,1317
truck,0.56888485,897,239,1008,353,1317
car,0.47948647,1550,245,1600,284,1317
car,0.71392155,124,545,331,646,1318
car,0.60949016,1581,289,1644,329,1318
truck,0.5599494,1431,377,1592,542,1318
truck,0.54800606,892,240,1004,355,1318
car,0.5051689,1424,253,1471,302,1318
bus,0.5005424,1430,375,1592,541,1318
car,0.4855082,1370,274,1436,321,1318
car,0.4603448,1556,246,1603,284,1318
car,0.41714573,1661,231,1702,264,1318
car,0.63099575,1585,288,1646,327,1319
truck,0.5973973,885,242,998,356,1319
truck,0.5784402,1433,375,1594,540,1319
car,0.5671258,1370,275,1435,320,1319
car,0.5666833,104,552,313,648,1319
bus,0.514719,1433,372,1595,539,1319
car,0.47818184,1555,246,1601,282,1319
car,0.4226141,1661,229,1702,263,1319
car,0.625062,1588,288,1646,327,1320
car,0.5711975,77,555,281,654,1320
car,0.56550026,1372,275,1436,320,1320
truck,0.5609095,874,248,995,356,1320
truck,0.55118084,1435,373,1594,538,1320
bus,0.50457954,1437,370,1595,537,1320
car,0.40111828,1661,230,1702,262,1320
truck,0.666358,1437,369,1596,531,1321
car,0.64901996,1587,285,1647,324,1321
truck,0.5288763,871,245,994,357,1321
car,0.49228382,1555,242,1604,282,1321
car,0.4417324,1380,272,1439,319,1321
car,0.4101019,1663,228,1703,259,1321
truck,0.6902704,1438,367,1594,528,1322
car,0.5764208,1586,285,1648,323,1322
truck,0.5395787,867,245,985,357,1322
car,0.49869776,1663,227,1703,258,1322
car,0.4736433,1376,271,1438,319,1322
car,0.46022987,1555,242,1604,281,1322
car,0.60177827,1586,285,1648,324,1323
car,0.5445442,1661,225,1702,258,1323
bus,0.5364847,1440,364,1599,524,1323
car,0.53142905,1556,242,1606,279,1323
truck,0.50114465,1440,365,1599,526,1323
car,0.44578886,3,579,216,683,1323
car,0.6113455,1582,284,1649,323,1324
truck,0.5805435,859,248,968,363,1324
bus,0.5216336,1441,361,1596,522,1324
car,0.50645924,1559,239,1612,280,1324
car,0.50507426,1661,225,1702,258,1324
truck,0.43593407,1443,364,1597,524,1324
car,0.56445885,1557,239,1611,282,1325
car,0.55502605,1585,284,1649,322,1325
bus,0.52163124,1446,363,1602,516,1325
car,0.5154741,1663,225,1703,258,1325
truck,0.4251032,1446,364,1603,518,1325
car,0.5582113,1590,284,1650,321,1326
truck,0.5046325,845,250,961,364,1326
car,0.47249126,1387,268,1442,312,1326
car,0.4634285,1559,235,1615,280,1326
car,0.42939186,1663,226,1706,257,1326
truck,0.4213605,1449,361,1602,509,1326
bus,0.5423384,1452,357,1602,508,1327
truck,0.51711273,1452,359,1607,513,1327
truck,0.49180984,838,256,957,363,1327
car,0.45864248,1597,281,1652,321,1327
car,0.4216628,1560,236,1617,279,1327
car,0.55040026,1600,279,1652,319,1328
car,0.5472064,394,833,713,1003,1328
car,0.49832582,1563,233,1617,274,1328
truck,0.47916985,834,252,951,365,1328
car,0.44324303,1451,357,1606,508,1328
car,0.44235992,1665,226,1704,256,1328
truck,0.6799922,825,253,947,368,1329
car,0.67018056,436,818,735,998,1329
car,0.5330169,1597,280,1652,319,1329
car,0.5288887,1565,235,1618,273,1329
car,0.51877856,1665,226,1704,257,1329
truck,0.4329281,1453,356,1604,502,1329
car,0.73595667,459,802,759,1006,1330
truck,0.681448,818,254,941,373,1330
car,0.55003357,1564,236,1616,275,1330
car,0.48553848,1665,224,1704,255,1330
bus,0.43371725,1455,357,1607,498,1330
car,0.4097439,1598,280,1657,318,1330
truck,0.40527105,1456,355,1610,503,1330
car,0.8102195,489,786,782,984,1331
truck,0.69860077,811,254,934,376,1331
car,0.5534439,1602,280,1656,317,1331
truck,0.54234266,1460,354,1609,501,1331
car,0.48694372,1665,224,1704,256,1331
car,0.48412514,1566,236,1617,275,1331
bus,0.4385128,1460,357,1606,499,1331
car,0.76747894,510,769,802,971,1332
truck,0.683306,805,258,929,379,1332
truck,0.592649,1463,352,1612,499,1332
car,0.5614195,1601,280,1654,317,1332
car,0.49641442,1665,224,1704,255,1332
car,0.46708632,1566,235,1614,273,1332
car,0.8485017,541,761,824,948,1333
truck,0.7024176,799,259,921,380,1333
truck,0.53785324,1467,352,1614,494,1333
car,0.5020709,1602,278,1656,316,1333
car,0.48301506,1665,224,1704,256,1333
car,0.4682045,1565,237,1615,272,1333
car,0.40991354,1401,261,1455,307,1333
car,0.8666253,566,741,844,934,1334
truck,0.67881346,795,260,917,380,1334
truck,0.5572772,1470,348,1614,492,1334
car,0.4994309,1403,260,1456,303,1334
car,0.47450638,1668,222,1707,255,1334
car,0.46892738,1569,231,1620,269,1334
bus,0.46230698,794,263,916,380,1334
car,0.43785238,1603,278,1658,314,1334
car,0.82785845,590,729,871,914,1335
truck,0.6416154,788,261,912,383,1335
truck,0.5427027,1473,348,1617,491,1335
car,0.50516725,1568,230,1621,271,1335
car,0.47855568,1606,278,1658,313,1335
car,0.47252154,1403,259,1456,305,1335
car,0.40381432,1670,222,1708,252,1335
car,0.83278656,614,705,880,909,1336
truck,0.59894943,1476,346,1617,489,1336
truck,0.59058666,779,262,906,385,1336
car,0.5894244,1605,275,1656,311,1336
car,0.504148,1569,229,1620,270,1336
car,0.47198296,1669,221,1709,252,1336
car,0.45879984,1405,259,1458,303,1336
car,0.75779486,632,700,895,891,1337
truck,0.64464283,767,259,899,387,1337
truck,0.6059108,1479,344,1620,488,1337
car,0.51598096,1570,228,1622,271,1337
car,0.4985571,1607,276,1660,310,1337
car,0.4767766,1665,222,1704,254,1337
car,0.81554174,661,697,911,877,1338
truck,0.68499756,1476,338,1617,481,1338
truck,0.6514001,763,260,893,388,1338
car,0.54287434,1570,230,1619,271,1338
car,0.46845055,1667,221,1705,254,1338
car,0.4638672,1605,276,1659,308,1338
car,0.86179876,680,689,926,866,1339
truck,0.6848712,757,263,884,390,1339
truck,0.6240463,1482,341,1620,482,1339
car,0.56117773,1606,270,1655,306,1339
car,0.5362487,1569,227,1620,270,1339
car,0.49469566,1667,220,1708,253,1339
bus,0.4024315,1480,338,1619,474,1339
car,0.8832407,698,679,942,848,1340
truck,0.6321573,752,267,877,390,1340
car,0.54764366,1607,271,1660,305,1340
truck,0.51871777,1485,341,1623,477,1340
car,0.49293852,1669,220,1709,251,1340
bus,0.45084953,1485,339,1620,475,1340
car,0.4363718,1412,251,1470,303,1340
car,0.422925,1571,228,1624,271,1340
car,0.87055874,719,669,956,834,1341
truck,0.681818,1486,334,1622,477,1341
truck,0.6546116,744,270,873,392,1341
car,0.52934074,1608,272,1662,305,1341
car,0.46902657,1569,226,1623,269,1341
car,0.45843506,1669,218,1706,250,1341
car,0.8414302,738,657,972,820,1342
truck,0.58837414,1485,332,1623,474,1342
truck,0.56510925,737,271,868,390,1342
car,0.55335236,1609,268,1661,303,1342
car,0.47886658,1670,218,1708,250,1342
car,0.4634471,1569,226,1626,268,1342
car,0.40071487,1414,252,1469,301,1342
car,0.8722336,751,645,987,803,1343
truck,0.703377,728,274,860,395,1343
car,0.5935774,1610,269,1660,302,1343
truck,0.5854864,1488,329,1623,471,1343
car,0.49372387,1669,218,1706,250,1343
car,0.47793102,1417,248,1466,298,1343
car,0.4773245,1569,225,1626,268,1343
car,0.8889196,771,642,997,798,1344
truck,0.7452307,720,273,852,400,1344
truck,0.6087494,1488,331,1623,468,1344
car,0.59945583,1610,270,1663,303,1344
car,0.5325496,1670,218,1705,250,1344
car,0.4589181,1573,227,1625,267,1344
car,0.42169952,1419,253,1473,298,1344
car,0.7826841,785,623,1013,785,1345
truck,0.65419316,711,269,849,400,1345
car,0.6054764,1609,270,1664,303,1345
truck,0.5924225,1489,329,1622,465,1345
car,0.48927355,1670,218,1705,250,1345
car,0.43149614,1578,223,1626,256,1345
car,0.42929506,1419,248,1473,296,1345
truck,0.72466993,704,275,844,404,1346
car,0.688282,802,613,1034,778,1346
truck,0.5745182,1495,329,1625,463,1346
car,0.46954012,1609,269,1664,302,1346
car,0.4377823,1670,217,1708,248,1346
car,0.4336834,1579,223,1628,258,1346
truck,0.6653209,693,276,834,408,1347
truck,0.59468365,1494,323,1626,463,1347
car,0.5388458,1610,268,1663,302,1347
truck,0.5341358,823,604,1035,764,1347
car,0.46680403,1671,217,1710,246,1347
car,0.44504642,823,603,1036,763,1347
car,0.4105568,1423,250,1475,295,1347
car,0.40067434,1580,223,1627,257,1347
car,0.84064007,840,601,1047,757,1348
truck,0.59532166,1499,323,1627,460,1348
truck,0.58914185,687,280,824,410,1348
car,0.5836165,1609,269,1664,303,1348
bus,0.5233288,688,279,824,407,1348
car,0.43634892,1579,223,1625,257,1348
car,0.85561776,854,598,1057,742,1349
truck,0.5944786,678,279,817,413,1349
bus,0.495636,680,279,818,412,1349
car,0.49332905,1428,248,1480,294,1349
car,0.44302988,1580,223,1624,256,1349
truck,0.44000196,1499,327,1627,457,1349
car,0.42656243,1615,266,1667,297,1349
car,0.83006763,870,588,1070,738,1350
truck,0.57347775,669,283,810,413,1350
truck,0.53178024,1502,326,1627,452,1350
car,0.47117472,1581,224,1632,258,1350
bus,0.46293783,669,283,810,413,1350
car,0.7897806,882,583,1085,725,1351
truck,0.6296742,665,281,803,416,1351
car,0.49484253,1581,225,1632,258,1351
car,0.44059467,1675,214,1712,245,1351
car,0.4143734,1434,248,1482,292,1351
car,0.82829094,899,576,1090,718,1352
truck,0.5760212,651,291,780,418,1352
car,0.53681564,1676,214,1711,244,1352
car,0.5181713,1615,261,1667,297,1352
car,0.5003338,1583,224,1633,256,1352
truck,0.4906106,1504,320,1631,449,1352
car,0.4412384,1434,250,1482,291,1352
car,0.8002782,909,573,1100,701,1353
truck,0.67584515,643,280,790,422,1353
truck,0.5751884,1505,319,1630,447,1353
car,0.52000046,1618,262,1667,296,1353
car,0.51103306,1674,213,1710,243,1353
car,0.46193504,1582,222,1628,258,1353
car,0.45976877,1433,248,1483,289,1353
car,0.8502431,924,566,1110,693,1354
truck,0.6390178,634,283,782,425,1354
car,0.5344057,1675,214,1712,243,1354
truck,0.53183246,1507,319,1631,442,1354
car,0.45119858,1582,224,1625,257,1354
car,0.4021449,1437,247,1486,288,1354
car,0.76135755,933,552,1122,689,1355
truck,0.5973325,623,285,777,427,1355
car,0.5425801,1675,214,1712,243,1355
truck,0.54004955,1509,319,1632,443,1355
car,0.4829111,1437,246,1489,290,1355
car,0.47168303,1582,223,1628,257,1355
truck,0.6816187,615,286,765,428,1356
truck,0.621367,1512,321,1635,439,1356
car,0.59875274,1619,256,1669,293,1356
car,0.54429245,1675,212,1712,243,1356
car,0.54353714,1584,224,1629,256,1356
car,0.52739525,948,548,1136,679,1356
truck,0.46327662,948,546,1134,678,1356
car,0.46012545,1440,247,1491,290,1356
truck,0.6370282,607,289,756,428,1357
truck,0.59267807,960,524,1146,671,1357
car,0.5116701,1620,257,1671,293,1357
car,0.4733343,1676,211,1714,242,1357
car,0.46055746,1585,223,1631,251,1357
truck,0.4517827,1513,313,1637,439,1357
bus,0.4355414,604,284,752,428,1357
car,0.4316082,961,534,1146,669,1357
car,0.4272952,1440,244,1489,286,1357
truck,0.71917534,598,285,751,434,1358
truck,0.54065394,1515,310,1638,438,1358
truck,0.5134485,971,531,1155,664,1358
car,0.50039864,1676,212,1714,242,1358
car,0.47780704,970,533,1154,667,1358
car,0.47321415,1584,222,1629,253,1358
car,0.41429973,1618,257,1670,293,1358
truck,0.73202276,583,289,745,437,1359
car,0.5666292,976,527,1155,651,1359
car,0.44440222,1585,223,1631,255,1359
truck,0.4041605,975,528,1158,645,1359
bus,0.636755,574,292,731,440,1360
car,0.54862547,1624,258,1670,291,1360
car,0.51541567,987,523,1161,644,1360
truck,0.49470305,574,290,731,441,1360
truck,0.4896958,988,523,1163,645,1360
car,0.4623685,1586,220,1633,254,1360
truck,0.6561341,563,287,724,440,1361
truck,0.59796953,1003,520,1169,641,1361
car,0.5161824,1626,256,1674,290,1361
car,0.5022125,1585,219,1637,254,1361
bus,0.45008326,562,288,724,442,1361
truck,0.42137504,1522,309,1637,435,1361
truck,0.6561799,553,293,712,445,1362
car,0.54910827,1014,516,1177,636,1362
truck,0.5364275,1524,308,1638,430,1362
car,0.52843595,1585,220,1637,253,1362
car,0.5138812,1626,253,1674,288,1362
truck,0.4526224,1014,514,1176,635,1362
car,0.43888092,1675,209,1712,241,1362
car,0.43792248,1446,242,1495,282,1362
car,0.81500864,1023,510,1187,626,1363
truck,0.70820093,545,295,706,448,1363
truck,0.5727825,1525,306,1640,428,1363
car,0.50013065,1587,219,1638,253,1363
car,0.49630404,1626,255,1674,289,1363
car,0.49145508,1677,209,1713,238,1363
truck,0.65463686,533,296,700,450,1364
truck,0.57205915,1526,304,1639,427,1364
car,0.55578375,1034,504,1197,623,1364
car,0.5188141,1588,219,1637,252,1364
car,0.469409,1677,209,1713,239,1364
truck,0.46844244,1034,504,1198,622,1364
car,0.77641106,1044,502,1203,613,1365
truck,0.5930271,521,307,689,455,1365
car,0.5149784,1592,215,1639,249,1365
car,0.49887657,1630,255,1673,286,1365
truck,0.47483826,1528,305,1640,424,1365
car,0.8090129,1052,496,1208,605,1366
truck,0.61781573,510,306,680,461,1366
car,0.50991344,1629,254,1674,286,1366
car,0.50838375,1595,216,1639,249,1366
truck,0.47928095,1526,304,1642,421,1366
bus,0.4346466,512,300,680,460,1366
car,0.80157304,1061,494,1213,600,1367
truck,0.64938784,501,308,669,462,1367
truck,0.46386003,1531,303,1640,421,1367
car,0.44552088,1629,254,1677,283,1367
car,0.4417448,1594,217,1637,249,1367
car,0.7590687,1070,486,1221,596,1368
truck,0.5757303,487,305,656,466,1368
bus,0.5334542,490,304,657,461,1368
truck,0.4948864,1531,301,1640,417,1368
car,0.47100544,1677,206,1716,237,1368
car,0.4298724,1629,253,1677,281,1368
car,0.759732,1078,479,1228,589,1369
truck,0.64260364,479,297,651,468,1369
car,0.5511596,1677,207,1713,236,1369
bus,0.5028751,478,300,652,467,1369
truck,0.49480724,1529,300,1645,415,1369
car,0.48106527,1594,214,1637,247,1369
car,0.44000626,1628,254,1675,280,1369
car,0.7622838,1085,475,1234,584,1370
truck,0.63287926,465,308,642,469,1370
truck,0.5837531,1536,299,1644,416,1370
bus,0.5516832,467,309,646,469,1370
car,0.54745746,1678,207,1715,235,1370
car,0.49946165,1632,250,1677,281,1370
car,0.4960394,1594,213,1640,247,1370
truck,0.6943617,455,311,639,470,1371
truck,0.6108284,1093,471,1244,582,1371
truck,0.59148073,1538,299,1645,413,1371
car,0.5489795,1678,207,1715,234,1371
car,0.51466656,1630,249,1679,280,1371
bus,0.45064783,458,311,639,469,1371
car,0.44300652,1093,472,1247,581,1371
car,0.4312477,1595,213,1639,248,1371
truck,0.79015017,445,304,622,477,1372
car,0.598825,1631,248,1678,279,1372
truck,0.5536299,1533,300,1647,410,1372
car,0.546052,1103,468,1246,576,1372
car,0.48399067,1598,212,1639,246,1372
truck,0.47341204,1103,468,1246,576,1372
car,0.7389443,1106,463,1256,569,1373
truck,0.7326088,429,314,613,481,1373
truck,0.5429735,1540,296,1646,410,1373
car,0.81885695,1113,459,1260,564,1374
truck,0.7880955,414,315,601,484,1374
truck,0.48459148,1540,297,1646,408,1374
car,0.45998383,1598,215,1639,246,1374
car,0.43964958,1629,250,1677,278,1374
car,0.8288946,1123,458,1262,557,1375
truck,0.76231956,403,311,592,487,1375
truck,0.52394056,1540,297,1646,408,1375
car,0.47533035,1633,249,1679,277,1375
car,0.44601202,1599,215,1638,245,1375
truck,0.7823901,388,317,576,490,1376
car,0.7750559,1134,454,1269,552,1376
car,0.49378967,1636,249,1679,276,1376
truck,0.49326897,1541,297,1648,407,1376
car,0.42668152,1678,205,1715,233,1376
truck,0.8284788,375,321,568,492,1377
car,0.8021724,1139,452,1274,546,1377
car,0.5720184,1635,246,1680,277,1377
truck,0.4941702,1540,296,1649,408,1377
car,0.43115997,1597,213,1640,248,1377
car,0.8043294,1147,448,1283,545,1378
truck,0.7256942,362,316,558,500,1378
truck,0.55793,1540,296,1648,405,1378
car,0.54973984,1635,245,1680,277,1378
bus,0.50346136,363,314,556,501,1378
car,0.4340186,1598,213,1642,249,1378
car,0.7760854,1152,442,1290,541,1379
truck,0.5888066,351,324,543,505,1379
bus,0.57449055,348,324,546,503,1379
car,0.534786,1635,245,1680,276,1379
truck,0.5292356,1544,296,1648,403,1379
car,0.42217255,1596,214,1641,249,1379
car,0.81495094,1159,438,1293,534,1380
bus,0.62777805,334,319,534,508,1380
truck,0.60630727,336,320,530,508,1380
car,0.57265663,1635,243,1680,275,1380
truck,0.50789714,1544,293,1651,403,1380
car,0.46969128,1595,214,1642,249,1380
car,0.42040288,1678,205,1715,231,1380
car,0.85235596,1167,432,1297,529,1381
truck,0.7388878,321,326,523,514,1381
car,0.5590954,1639,242,1682,274,1381
truck,0.5373466,1547,292,1651,395,1381
car,0.79181385,1173,427,1303,526,1382
truck,0.7706957,306,321,514,517,1382
truck,0.5603609,1548,290,1653,396,1382
car,0.52992535,1642,242,1682,271,1382
truck,0.8208251,290,326,498,518,1383
car,0.8096695,1179,426,1305,523,1383
car,0.53489685,1638,244,1683,272,1383
truck,0.52864385,1551,291,1653,392,1383
truck,0.8202858,274,326,483,524,1384
car,0.783226,1184,425,1309,516,1384
truck,0.6557276,1552,290,1652,390,1384
car,0.52297497,1638,238,1683,270,1384
car,0.43268776,1600,211,1643,248,1384
car,0.78079796,1187,420,1315,511,1385
truck,0.6519842,262,337,477,528,1385
truck,0.623554,1551,286,1656,389,1385
car,0.44377613,1642,238,1685,270,1385
car,0.4053086,1600,211,1646,247,1385
car,0.7549429,1192,417,1316,507,1386
truck,0.62209225,246,337,458,529,1386
truck,0.5651436,1551,286,1656,387,1386
bus,0.53591394,249,336,466,530,1386
truck,0.7578678,223,342,442,534,1387
car,0.75737953,1201,415,1320,504,1387
truck,0.5494237,1552,287,1655,387,1387
truck,0.76556325,212,343,433,539,1388
car,0.7578635,1204,412,1324,502,1388
truck,0.5227833,1556,285,1657,386,1388
car,0.7875073,1209,411,1329,496,1389
truck,0.7801831,194,345,418,546,1389
truck,0.4720068,1552,286,1655,384,1389
truck,0.78362274,177,348,407,552,1390
car,0.7594633,1218,409,1335,492,1390
truck,0.5751872,1554,283,1656,381,1390
car,0.77787256,1223,404,1345,490,1391
truck,0.71851254,155,348,388,556,1391
bus,0.5477643,166,347,383,559,1391
truck,0.5187092,1556,284,1657,381,1391
car,0.44591045,1605,206,1647,239,1391
car,0.81189275,1228,403,1344,486,1392
truck,0.7031455,140,347,378,564,1392
bus,0.6128311,145,350,376,562,1392
truck,0.5511975,1558,280,1661,381,1392
car,0.51294684,1606,205,1649,240,1392
car,0.8511543,1232,401,1342,482,1393
truck,0.7161677,123,353,365,568,1393
car,0.5127907,1606,205,1649,241,1393
truck,0.48770332,1559,279,1660,380,1393
bus,0.40587664,126,353,359,562,1393
car,0.7700944,1237,396,1352,478,1394
truck,0.65737724,107,356,341,569,1394
bus,0.54161644,110,356,337,567,1394
truck,0.46153426,1560,279,1662,379,1394
car,0.43073273,1607,204,1648,239,1394
truck,0.42192483,1190,178,1262,245,1394
car,0.7128296,1243,395,1355,475,1395
truck,0.6769798,85,355,331,581,1395
bus,0.6220126,86,363,329,581,1395
truck,0.5229378,1562,277,1663,379,1395
truck,0.401227,1189,179,1262,241,1395
car,0.7087059,1249,391,1358,473,1396
truck,0.65022755,65,353,312,584,1396
bus,0.5823231,70,364,302,581,1396
truck,0.49331188,1565,279,1660,378,1396
truck,0.43001747,1189,179,1261,245,1396
car,0.69408274,1254,390,1359,468,1397
truck,0.63077545,49,356,300,595,1397
bus,0.5301845,47,367,297,594,1397
truck,0.4771135,1565,280,1663,377,1397
truck,0.78350925,22,358,278,595,1398
car,0.71354485,1257,383,1365,466,1398
truck,0.5031681,1565,279,1663,376,1398
truck,0.8044791,2,369,258,604,1399
car,0.74394226,1260,383,1368,463,1399
truck,0.51903725,1569,277,1662,377,1399
truck,0.7956991,0,378,240,608,1400
car,0.78989315,1263,383,1371,458,1400
car,0.4930668,1678,198,1718,228,1400
car,0.7510071,1269,379,1376,457,1401
truck,0.51537776,0,376,225,606,1401
car,0.4931426,1679,199,1717,226,1401
truck,0.4403801,1182,178,1253,246,1401
truck,0.4214306,1568,278,1663,369,1401
car,0.7176187,1271,379,1378,453,1402
car,0.49228764,1680,198,1719,226,1402
truck,0.47952962,1182,178,1251,247,1402
truck,0.47381902,0,376,206,608,1402
truck,0.42349386,1567,271,1667,368,1402
car,0.41323543,1645,232,1685,261,1402
car,0.741287,1276,375,1383,448,1403
truck,0.52360296,1178,179,1250,245,1403
truck,0.4359913,1569,268,1668,368,1403
car,0.73838234,1282,372,1385,445,1404
train,0.41318464,0,383,170,620,1404
truck,0.4062066,1569,270,1668,367,1404
car,0.79692364,1282,368,1391,444,1405
truck,0.45874786,1177,176,1247,249,1405
car,0.7723062,1289,367,1392,440,1406
car,0.76286674,1295,364,1394,439,1407
truck,0.4618764,1171,176,1245,251,1407
car,0.42739296,1614,200,1653,226,1407
car,0.73670006,1296,363,1395,438,1408
truck,0.46402264,1575,270,1668,361,1408
car,0.43636322,1617,202,1653,228,1408
truck,0.42132568,1168,179,1242,250,1408
car,0.41084146,1648,230,1688,258,1408
car,0.8023381,1302,361,1399,436,1409
